	ID	tweet	label
3160	pcm_train_03161	my bunch of keys decided to divide themselves the half i need to open d house doors fell at d office d remaining half wey be office keys r so intact in my bag as i dey like dis na in front of my door i jst siddon siddon dey look	negative
3303	pcm_train_03304	please ooo i am not hurt i am just reacting to a tweet i saw about soft men even saw people who have dished pain to the softest men i know waggling their tail there na wetin vex me i am good my women dey try ️	positive
2219	pcm_train_02220	these people should use better ink the write expiry dates na some of us wey our eyes no good no fit read am	negative
3414	pcm_train_03415	lol how many ratio you don chop on top this tweet and e never even blow my guy o	positive
4903	pcm_train_04904	e good as na them dey do themselves	positive
1608	pcm_train_01609	i no fit ask my friend again ️️	negative
211	pcm_train_00212	the day you line trip off na that day nepa dey leave light for hours come make you dey feel like jonah of the adugbo	negative
2200	pcm_train_02201	abeg wetin dem ask kana wetin she dey talk ‍️‍️‍️‍️	negative
88	pcm_train_00089	my boss is a definition of pepper them jezzzz you dont want to know what he just did for me mehn im so happy rn please help me to thank him im forever grateful dont worry fam una days go still soft	negative
4893	pcm_train_04894	i really might not be the best but im such a baby girl porthacourt peeps always asking wheres landlord na so una take miss landlord yesterday ooo even called me landlady	positive
2592	pcm_train_02593	you don wanna know after my laundry guy brought my clothes yesterday madam para dey vex say i dey live like king for here say ion dey wash guess who washed her clothes today	negative
3931	pcm_train_03932	lmaooo i swear i no see the tweet wey you dey reply to but i don get now okay nice one	positive
2113	pcm_train_02114	once stepped out to buy stuff the girl say around yrs i met there sitting with her mum i addressed her as lady mama change am for me oh shes not a lady na so una dey take spoil peoples daughters shes not a lady na girl biko ha	negative
3276	pcm_train_03277	im not saying u shuu nor kip dreads o but when u are not treating it right haaa heaven is not meant for u laidat o this girl don choke life comot for my body her head be smelling like armpit of mad person i wanto faint entering micra in ibadan is risky o	neutral
2392	pcm_train_02393	lol ah who dey reject you dem dey craze	negative
439	pcm_train_00440	omo e just be like say man dem dey konji prison	negative
1529	pcm_train_01530	i think say na only me reason m na mumu dey worry m	negative
416	pcm_train_00417	so i cant visit my village in peace rat don chop my new earpiece wahala dey for who still use earpiece	negative
1330	pcm_train_01331	abeg you fit give me your baba number me sef wan do ritual o	negative
1955	pcm_train_01956	broda he just he like say make person go meet baba say make him do level for person make you con dey make mouth for street not knowing say some people way no talk way just dey look you get wetting them fit do you so tay the person no go fit carry one hand self	negative
2029	pcm_train_02030	so all of una wen dei find babe una area and school or place of work no reach again youve finished tasting dos ones o di e gwu	negative
4111	pcm_train_04112	na person like you dem dey rush	positive
2208	pcm_train_02209	e tey rain dey beat me like this sir i dont have picture anywhere close was checking all my stupid apps and i found this on badoo	negative
1631	pcm_train_01632	but sef the green light dey be like amber for my side e no clear well	negative
3434	pcm_train_03435	who know make dem warn them this night oo which kind nonsense una dey practice na person go load card to credit person na problem to call for una to answer na problem if una allow me call my village people this night e nu go better for una o	positive
3334	pcm_train_03335	been long i let go and screamed o and breathe fresh clean air walahi if u see wetin we dey breathe for this lagos eh tufiakwa na god dey save us i miss drinking fura i miss buying suya at terminus i miss buying coconut bread at ahmadu bello way	positive
286	pcm_train_00287	na lie sef i no dey do again i don see that your picture you go just make me feel inferior	negative
1507	pcm_train_01508	afp go to school you no go hear na main market ur mind de shebi you don see ur life	negative
2467	pcm_train_02468	and don collide ontop my mataabeg una sure say no be sub i come this life con sub like this	negative
1006	pcm_train_01007	lmaooooooo its not a matter of prayer baba if ole doesnt fix his shit hed go this one wey your coach don dey yarn okoto like this nah l him go dey drink incoming l against chelsea	negative
3166	pcm_train_03167	married men married men married men married men married men married men married men married men married men married men how many times did i call u stay away from my dm stay away from my dm d ones wey i get for real life sef no be sey i want abeg	negative
572	pcm_train_00573	i miss ping pong game and swimming ‍️ i just dey chop dey sleep like mumu here	negative
4120	pcm_train_04121	for mesome things dont invoke fear death death ke he don baff even mr death know say i no send i don die since mtcheew	positive
3572	pcm_train_03573	guylike e don de too last pass gionee battery now	positive
719	pcm_train_00720	be like person put boiling ring inside our over head tank cos water wey dey comot from shower and tap be like wetin dem wan take make eba at am god abeg april no too early for rain to start to dey fall everyday nah abeg	negative
4913	pcm_train_04914	man wizkid is fucking good dey chop beats like say na hot akara	positive
301	pcm_train_00302	oga banks wetin dey occur na the day wey i go sleep early make i wake by you post in play for today again you shift am to i offend you	negative
4000	pcm_train_04001	watched twice they girl wey use get better bum bum na that bumbum i dey juse dey notice	positive
3249	pcm_train_03250	you stay inside theres heatyou stay outside mosquitoes sef dey these are tough times for the poor people	negative
3940	pcm_train_03941	local man is pleased we don even play our champions league before the people wey qualify play sef levels	positive
2310	pcm_train_02311	some people really dont like footballnotice dat gal wey just dey sleep by d side	negative
4256	pcm_train_04257	daddy abeg before e come some of ys dey earth already we might mot be related by flesh but by spirit	positive
1635	pcm_train_01636	the kind wahala i do today my body don dey pain me	negative
1250	pcm_train_01251	e rora mu orijin lale yi sha una dey drink snr drink like water hmmmm	negative
704	pcm_train_00705	like say davido know say something like this go happen for this country protesters dey use dis fem song dey catch madd cruise before governor or commissioner talk boys don play fem	negative
3618	pcm_train_03619	lmao me wey been dey think say na something dey do me	positive
2606	pcm_train_02607	girl took weed from the ash tray my niqqas dey smoke put for my mouth bro hand wey i hit for table eh madam run go inside room lock me outside for lounge say na there i go sleep	negative
36	pcm_train_00037	where una dey see this money to chop four eggs eh this noodles looks terrible tho	negative
2585	pcm_train_02586	d boy wey de track your babe so na dsame question him de ask her so what do you even see in adokiye sef	negative
1372	pcm_train_01373	lmao curses wey dem don dey chop since omo if pdp no jazz up it gonna be bloody for them	negative
1243	pcm_train_01244	yes na the only team i wey no fit support na man u of which i know say man u no go sign am	negative
2079	pcm_train_02080	whatsapp should please work on that their privacy na the double tick shows youre online and received the message if you like no reply the sender knows youve received it make dem give us one tick na i can be online buh not ready to talk to someone on whatsapp	negative
4716	pcm_train_04717	lmfao i cant wait to meet yo sef	positive
3770	pcm_train_03771	boss make call na enough dey where that one been park na	positive
2039	pcm_train_02040	somebody should please help me tell phcn people that rain has stopped since wire sef don dry abeg i need to use the microwave please	negative
1933	pcm_train_01934	na u be the real maga epa so for ur mind now u don twitte be day u get eyes and u nodey us ham well seeing all dis no of people still u dey hope for him	negative
2553	pcm_train_02554	dem dey drag you like tiger gen them con drag me join	negative
3846	pcm_train_03847	when the pastor said this year was my year i didnt belive him now i do my people i don hammer na boyfriend wey show us love we ho spoil	positive
692	pcm_train_00693	nah this week weak me pass atm sef no gree dispense money ah jes dey like sae i no dey	negative
3052	pcm_train_03053	gtb and the person that took my money e no go better for una oo i am still depressed	negative
3072	pcm_train_03073	wetin dis police people day feel like self nah becos dem carry gun or what time don reach way everybody for naija go carry gun oo	negative
3023	pcm_train_03024	e dey always pain person	negative
3287	pcm_train_03288	na crack kaka wey be world best i don fuck up	neutral
810	pcm_train_00811	pardon me when you get my tweets late im so sorry na glo dey cause am	negative
2685	pcm_train_02686	i get wise friends abeg ola told me something remarkable lately he was like bruh abeg in all you do pls end up with a kind partner because there are days when love wont be enough but you see a kind partner ehn heshe will be kind to you regardless i don die	negative
4295	pcm_train_04296	men dem shey una no go do giveaway for customers like me at least make i do lockdown shopping abeg nah thank you and god bless	positive
2584	pcm_train_02585	na since pm this man don dey kitchen on top chips and egg the hunger self don run	negative
4824	pcm_train_04825	im still awake because alcohol na bastard everytime i try close my eyes e they be like person carry my house for head they jog	positive
494	pcm_train_00495	the way haruna insults me last night i aion fit wake am again	negative
1678	pcm_train_01679	big gal like you na k you fit dash person you nor even dey shame abi	negative
3727	pcm_train_03728	riri u sure say na u dey sing all those songs for la femme anjola lovely movie im being original while teasing you ️	positive
965	pcm_train_00966	feel like entring beach buh am scared make dem no go carry me away cos d last time na shisha pot dem carry	negative
441	pcm_train_00442	nah highlights goals dey make me dey shout like madman now ma neighbors don dey look me somehow	negative
872	pcm_train_00873	why u dey yan like say u fit spank gal wey never love u back she will spank u back hard but that will be on your face bro	negative
1161	pcm_train_01162	baba i swear to god even if i were to be a senator i wont even near those dss operatives you see wetin dem palm na who dey alive fit thank god for life o any pararara na fts under the ground	negative
426	pcm_train_00427	sneakers don cost well well for market no thanks to all girls na when una begin wear am the thing cost	negative
379	pcm_train_00380	im not even bothered again sef todays discovery just made me realise im actually doing something great	negative
4547	pcm_train_04548	i fit run am k pere pls retweet and support my hustle	positive
4104	pcm_train_04105	my bro true o na who loose guard dem dey run street	positive
4265	pcm_train_04266	me i fit run the aso ebinah my work be that	positive
3834	pcm_train_03835	lol wetin be your own na by the way e check dm yin sir	positive
53	pcm_train_00054	the kind body heating wey dis geh gimme for bus now ehn unto say i look like snow white shey na my fault	negative
3086	pcm_train_03087	this one don finish eba she con de serve hot looks if you dont geddifok	negative
1857	pcm_train_01858	what iphone will cause ehn even apple no go fit handle am	negative
4478	pcm_train_04479	lol una matter dey make me laugh here that bro dey para for you	positive
5107	pcm_train_05108	i hope youre watching your team now me sef dey watch ooo romero na good keeper sha	positive
2155	pcm_train_02156	you sef you dont have joy and romance sef its village people and sars shot that should deflect in your life not my own shot	negative
682	pcm_train_00683	mc oluomo thugs wey suppose join the protest don go collect bribe its so unfortunate ahaaaaaaaaaaaaaaaaaaaa nigeria yiii teyin nikan ni e no concern me again ‍️ sha make them	negative
360	pcm_train_00361	shitttttttt tried to clean my ears with an earbud and i think i pushed the wax further in my right ear don deaf oo abeg where the doctors for my tl im panicking	negative
794	pcm_train_00795	bro na so man city spoil my ticket yesterday and na only them remain make i chop small k way i suppose use hold body today man just dry like warey	negative
750	pcm_train_00751	i they sleep you come wake me up wetin i do you na person no fit sleep again you must wake him up and you want make i comot with una am sha for waking up na ha much abeg	negative
4075	pcm_train_04076	my dear na so i sabi ask oo abeg no vex for me	positive
4541	pcm_train_04542	wait oo shey d guy don offend dem b or y dem dey burst am on top bday like dis	positive
1062	pcm_train_01063	inspecting what please e be like say na years them take swear for abia state	negative
2651	pcm_train_02652	bros thats what we facing here na god go help us ohh na so so govt buildings dey burn audio billions of contributions we no see anything	negative
2573	pcm_train_02574	my account just de follow random ppl	negative
1165	pcm_train_01166	lol he did it to some of us dat did same na why should we be an exception na haba	negative
3134	pcm_train_03135	as i be nothing dey to talk again the broom i wan use take come russia no come dey work	negative
4752	pcm_train_04753	on a special day like this clean babe like me na dem dey rush us	positive
38	pcm_train_00039	be like i came to church very early o sermon no wan end and my stomach don dey para	negative
2401	pcm_train_02402	is not showing now una wan fuckup abi now that its taking place here in naija una no keep to time	negative
1313	pcm_train_01314	you brother die and you dey ask for amala	negative
674	pcm_train_00675	ogudu sars self dey game those idiot don do me strong thing dey withdraw the whole money wey dey my access account still dey tell me say make i thank god say i get money	negative
1926	pcm_train_01927	he say ayiri dey laugh am say nobody from ugbori don blow and its an insult unto him e come be like say na bros gandos be oba of ugbori because i no come dey understand again he even say when dem build house on top him papa grave ugbori peeps no treat the matter well	negative
669	pcm_train_00670	like dis like e be like don lose dis election	negative
3525	pcm_train_03526	guyyyy e show say you get children for house nah the wey dem dey take praise person be this	positive
1894	pcm_train_01895	come and date people like us una no gree shey e don happen now everybody go rest	negative
1395	pcm_train_01396	this sapa of a thing is now an everyday norms e kan be like say credit alert dey go call debit alert come one credit alert laidiz debit alerts will arrive from nowhere	negative
3425	pcm_train_03426	ha yemi small scream and the next minute they fit dey use towing vehicle comot us inside gutter	positive
134	pcm_train_00135	they still opened gofundme account for tacha una dey don mad for this country ohh i was legit born in a wrong country	negative
1326	pcm_train_01327	who go kon marry me now old age don come na money dey fvck me up or true love	negative
4701	pcm_train_04702	which one is behind again loool who dis prity boy sweetie do u ave a behind to go wit dat face	positive
1304	pcm_train_01305	liquorrose wey no fit handle liquor be like gordon win am oh	negative
1538	pcm_train_01539	una shakara don wan dey too much god will help you guys ehn youll call off strike after collecting one underground bribe because you guys delayed my final exams now im sure your kids are not in this country ooo i know god is watching	negative
1325	pcm_train_01326	lmao i don enter office na to sleeep remain but d sleep no gree come	negative
3852	pcm_train_03853	e just be like where you dey paint your house monthly so that e go still sharp steadily	positive
3519	pcm_train_03520	ok na abeg i go help you carry bag when you dey move in	positive
871	pcm_train_00872	didnt see this coming so just like that im now a car owner god who am i that youre so mindful of me so no trekking anymore no waiting for taxi now na me go dey drive dey go gas station go buy fuel words alone cant express how much i need of a car right now	negative
931	pcm_train_00932	some people wicked sha when dey won borrow money dem go behave like human being ok to return am now dey go turn animal turn u to enemy	negative
3718	pcm_train_03719	u re d real queen of highlight pls keep giving dem shadesdey re nt ready yet ciroc sef don bow for ur advert u look like d real queen dat u re ️️	positive
2915	pcm_train_02916	ph people and christ embassythat year sef for ph na my church na so person tell us say them see vision of waec maths theory i keyed into the vision i no read again the result was not so nice	negative
927	pcm_train_00928	me wey dey bear that name sef i look like agbero in real life the struggle us real sha	negative
1981	pcm_train_01982	‍️ na make you sef start to dey tweet like person wey forget him brain for canada embassy ‍️‍️‍️‍️‍️	negative
1695	pcm_train_01696	na that one be my concern na why e dey pain	negative
37	pcm_train_00038	if i dey play ball i dey avoid these kind people i no dey bother my sef to go mack them theyll just use you and shine	negative
4074	pcm_train_04075	na una be the main students that year people like us we just been dey pass through	positive
4819	pcm_train_04820	just if blesses you abeg no forget the money wey i beg for whatsapp make i fit see tfare go work tomorrow	positive
3387	pcm_train_03388	he was asked are you a hard guy next he did this ️and i told him ooooo no dey do like that alaye no dey do like that now dem don turn him sharpness to mugun song title ballerz	positive
1027	pcm_train_01028	urs is wit me my bestfriend finally got her baby back im so happy for her meanwhile im still tryna get my baby back‍️	negative
290	pcm_train_00291	but i really like the zobo i drink na god dey save pesin sha	negative
476	pcm_train_00477	lmao na law school abeg we don get marriage order ope first collins last	negative
2767	pcm_train_02768	for many of us that last part of your tweet is unimportant cos the level is as follows hunger dey and i never buy benz mouth dry like sand in the desert and oluwa must payi no come this life to suffer eskis me baba god look like your client wey you wan run am street	negative
2349	pcm_train_02350	snapchat don mad oooheyyyyyi beg una to help me upgrade trouble dey sleep yanga come find ahmsuch wow if i been want upgrade no be iphone i for dey use unu nilé dikwa useless maka chukwu	negative
2902	pcm_train_02903	you know this️️e dey pain me say this girl no dey related to meall of them for don sleep eternal sleep	negative
1030	pcm_train_01031	i can relate but when she feels you dont love her for who she is but rather who you think she can be na then you go know say na comedy film you dey act since	negative
2881	pcm_train_02882	e dey pain me say na only koo people go enjoy seeing the photos of yusuf buhari wedding	negative
2183	pcm_train_02184	and na leo tobi lolu and ifu like they form se de smart and de still never solve their puzzle	negative
4341	pcm_train_04342	pikin wey fine like this suppose dey with me oh	positive
2230	pcm_train_02231	diya is in love and he doesnt like me again bastard no wan come magodo again all him weekend na for love im angry	negative
2576	pcm_train_02577	you no jam am during the scare period which kain drugs i nor prescribe for that boy at least e go dey see skyscraper for where e dey now	negative
3238	pcm_train_03239	wetin ole no go see for old trafford	negative
454	pcm_train_00455	tbvh hard girls like us na only our pillow de know say we de cry when we do around u be proud of yourself already	negative
4294	pcm_train_04295	guess what you would be the happiest person ever on earth if i teach you warri pigin our pigin is highly respected and supersedes every other pigin in the world am here to give you free tutorials how you reason na dem nor dey shame put ooo	positive
3963	pcm_train_03964	reebok split sliders color red size uk price n̶ dm to order shakarashop online shop wen sabi you sef go dey do shakara warri nigeria	positive
4678	pcm_train_04679	dont do me like dis nah make i see d video st e get d way take narrate d video wey i won see	positive
4020	pcm_train_04021	engineer ds biran is going to be great trust me that head no dey shine for nothing na glory dey radiate abi wetin you feel about our engineer head	positive
4452	pcm_train_04453	you de mind them before	positive
4816	pcm_train_04817	missmrs doeyhin i would appreciate the opportunity to interview for this role im certain i will be a good fit im not crazy though	neutral
4510	pcm_train_04511	na real icon she be	positive
262	pcm_train_00263	we sha turn up if chance dey ooobut then plenty ppl sorry men in the comments section are not singu na knack dem dey find holy ghost ‍️‍️‍️	negative
2753	pcm_train_02754	i no fit wait again cause e remain to cut my hair sef to resemble house girl finish	negative
3120	pcm_train_03121	sha na una dey cause am for unaselvs	negative
2627	pcm_train_02628	listen to yourself like na competition between states so you mean even osun state wey never fit chop join bid na by force fed were happy to have a sponsor d prob is did they inspect facilities before ok the bid now thats d naija effect	negative
353	pcm_train_00354	the guy wey dey flog am no try this na joke compared to wetin him do the woman na	negative
1557	pcm_train_01558	chelsea banter go too sweet today na dem dey mock messi pass japanese enyimba	negative
2773	pcm_train_02774	e funny to you as well im surprised how i missed this since morning sodiq sef nah ladokite	negative
3956	pcm_train_03957	shey be na why me n u still fit play under competition	positive
3925	pcm_train_03926	big waist fine face i don dey wait for you my chargie can i can i can i slide in pls na in advance	positive
3256	pcm_train_03257	bruh i been wan buy when e dey access bank say no	negative
120	pcm_train_00121	me to vic bro i got over pages do be swift in before am morrow also today na sunday you know how e fit be vic no be you again night go reach you go slam music run am till morning na your way na guy na you me well sha	negative
2065	pcm_train_02066	lmao na fat e dey give no be person e dey kill	negative
3496	pcm_train_03497	see as sanwoolu dey chance me for eko bridge ahhh suffer dey this lagos i dey comot	positive
287	pcm_train_00288	lol me na those advert dey vex me pass	negative
3858	pcm_train_03859	i love kitchen sha only when im cooking for my babe any person wey wan chop should gon cook for himself	positive
3097	pcm_train_03098	so na ontop me you con use am abi na my head you dey flex muscle abi my god will judge you	negative
854	pcm_train_00855	una whey dey price lawyers like say dem be tomatoes	negative
113	pcm_train_00114	as hin fine reach hin noh fit toast even girls wey noh reach hin level his ego sef	negative
4184	pcm_train_04185	mr zayn africa the gemu don come back again o una wan shave am again you fine pass without gemu	positive
2787	pcm_train_02788	these everton players are bastards una don win and una still dey play corners last game	negative
3698	pcm_train_03699	i don dey pray and beg for this opportunity for weeks abeg make i dey	positive
2439	pcm_train_02440	ostrich una fall our hand oodid we tell u we were not ok with ur chicken bread and the likes why go ahead to do pizza that looks like ewa agonyi and bread ️️ministry shawarma sef ddnt try to do pizzana burger den dey do jejely dey shud sue all of them in ostrich	negative
264	pcm_train_00265	imo i dey follow one babe talk yesterday my head just dey pain me like pretty babe no go dey smart rara	negative
131	pcm_train_00132	lol noooo send me money all ur flexing money i nvr chop ur naira before na woman dey always chop am and dem dey defraud u on top	negative
1519	pcm_train_01520	if you can make pap without koko without putting it on fire cos e no done well add it to your cv oo i have tried i dont know how to maneuver this pap making again everytime na rubbish i dey make	negative
3213	pcm_train_03214	shey e no better make i dey my papa house like this they cannot lock me in that prison yard for months oo i fit crase	negative
1632	pcm_train_01633	e don happen i don tell am motto don jam am	negative
1530	pcm_train_01531	i dont believe dis coach again ooo we cant even win cardiff and u let herrera go for free solsjkær	negative
3900	pcm_train_03901	me nancy baby shey you know say you be fine geh nancy na so dem dey talk o cc kohinoor lounge	positive
142	pcm_train_00143	just look at me making mouth on this day ‍️ ase i was just doing myself babe wen i dey toast don dey collect better body massage on a reg she calls it sensual massage and even promised to pay for a session for me am die o	negative
2545	pcm_train_02546	she don come again d beans pack sef don burst trowey	negative
3012	pcm_train_03013	its true sef uk election is boring na only debate debate una go dey debate where are the scandals	negative
3195	pcm_train_03196	someone said what an elder sees sitting down fit b nonsense omo we don vex im here for all of it	negative
10	pcm_train_00011	sweater god e don dey be like my supervisor disturbing me for project	negative
4982	pcm_train_04983	if i dey enter your eye or you like me and no fit talk am time dey go ohreporting live from paris	positive
90	pcm_train_00091	my dear that one sef dey im taking myself for facials as my gift because that towel isnt touching my skin	negative
875	pcm_train_00876	simi you don chop block ehen please abeg when are we going out biko	negative
2771	pcm_train_02772	i wanted to slap one guy one dayi was speechless after about mins i got my voice back and all i could say was as you see me way i stand like this you feel say na the kain house wey u suppose carry me come be dsand if i even pay you you will collect the money	negative
3034	pcm_train_03035	dem sound like people wey fit dey chop person	negative
3141	pcm_train_03142	im currently in a situation were im being roasted by a and yrs old siblings they asked how old i was and i told them one said in shock and youre still short like this i go beat this children o if dem kan see chika nko lmaooooo	negative
3015	pcm_train_03016	sigh e no easy for this end o even work is finishing me	negative
3080	pcm_train_03081	so that guy sef na pius anyim he wan talk abt na him dem wan dry clean now lol see okoto here	negative
1419	pcm_train_01420	when i wan get money sef i need to know	negative
505	pcm_train_00506	guy i dey toilet like dis oo i wan blow too	negative
3409	pcm_train_03410	im trying to laugh it off o na me dey find funny things sef	positive
227	pcm_train_00228	seeeee ehn the small small ones on my face gan e dey affect my self esteem i sincerely feel for them i fit ment	negative
3255	pcm_train_03256	alcacer we all know david de gea has de worst defense in de league how do you expect him to keep clean sheets	negative
2987	pcm_train_02988	true love deh measurable by wetin una don sacrifice but no be by knack knack wey una deh knack everytime	negative
3821	pcm_train_03822	im so freaking hot need a glass of chilled water but ive got sore throat so i cant what kind of wahala is dis now	positive
4684	pcm_train_04685	lol warri benin na travel no be all those ones sef its about you being able to live with others it was the first time most of you lived with other guys in the same room and all una gidi gidi na scam i ready rack all of una	positive
2149	pcm_train_02150	lol tho they no dey spend reach glo wey dey carry all celebs put inside ads wey no dey creative and their network no worst reach glo own	negative
700	pcm_train_00701	see this foolish human begin ooo good what your broders dey die u dey here dey praise your stupid president i sorry for u make i catch u first	negative
1022	pcm_train_01023	na dis kind examyou go kon dey sweat anyhowand those invigilators they get one kind evil you eye glasses	negative
4018	pcm_train_04019	ah this ramadan should not end like this o ill miss the midnight food eat whenever im in ibadan cos we dey chop sahur together pls when is another one starting	positive
2262	pcm_train_02263	na dean drive them come na why dem dey form activity dey don move since	negative
1661	pcm_train_01662	you are all bastard beat graduating student for lasu shey na ogun state that one dey oou tasued funnab and other institutions dey ogun o eyin were won yi	negative
1543	pcm_train_01544	i dey ib na my problem	negative
3476	pcm_train_03477	na god save you na urgent k make me dey call remain small i for think say you don blacklist me	positive
662	pcm_train_00663	but all these people that went to the airport to welcome bamteddy where una dey when people dey vote ‍️	negative
1728	pcm_train_01729	goddddddddddd dcode na lie abegna alupu dey set rules for the house give mulla e ogaabi nor be mulla be oga for the house	negative
472	pcm_train_00473	wetin i fit tell don jazzy wey go make baba dash me money like this	negative
2429	pcm_train_02430	akwuzu own is abandoned destroyed windows shattered getting bushy i no even wan talk bout una town own not in use be like say na church people dey rent am	negative
4073	pcm_train_04074	sometimes we dont have a clue of how blessed and favored we are of god lemme rephrase this sometimes we nor know wetin god don do for us heavenly father im grateful for your love	positive
1691	pcm_train_01692	i won talk say e don tey wey i see this guys tweet make i ask if hes okay alaye don block me sha	negative
4137	pcm_train_04138	omo dis fidio go pinis my data oo iyanmii see pesin pikin	positive
1077	pcm_train_01078	abeg wetin arsenal dey find for super league see wetin peer pressure dey cause	negative
4989	pcm_train_04990	so im not sure if im in the club i was at last night or church everybody face just dey familiar its like achapel all over again if you know you know	positive
2528	pcm_train_02529	ahh ig vendor don use me catch cruise but i paid for a green dress na vendor sorry ma no vex this one is fine too e get high slit for front like the green e go fit that your small waist i want to fighttttt	negative
3040	pcm_train_03041	lmao na dem dey break my heart sadly	negative
480	pcm_train_00481	your avatar looks scary tho im sorry your eyes looks dark like the demons i see in supernatural series dont get offended pls im just saying what im seeing	negative
2362	pcm_train_02363	kai this gala matter pain me pass the dstv thing sef so this guy just use style call lagosians in traffic pigs	negative
3736	pcm_train_03737	where una dey see this money this morning you don chop goat meat	positive
2951	pcm_train_02952	make una stop this cheating thing e dey gimme chest pain	negative
3943	pcm_train_03944	laycon don get whatsapp group abeg make una add up when its time to vote i go donate sumtn light	positive
609	pcm_train_00610	and dem for don dey hail am from house say the dressing make sense die	negative
2366	pcm_train_02367	heart wey don break like times the seasonings dey heal am	negative
2629	pcm_train_02630	ive been waiting for you patiently like a prodigal son waiting for his father dem no even sabi na hospital bed dem dey use	negative
1340	pcm_train_01341	shey i tell you people na these ones sef na odes ‍️	negative
612	pcm_train_00613	i dont only play piano i play guitar too i sing im a performing artist im a song writer im unsigned im scared of ending up locally but im proud of what of doing it will take me globally someday i wish its soon	negative
2461	pcm_train_02462	missing home like say e don tey gra katsina	negative
1080	pcm_train_01081	ah swear e pain me oh because it was a close relationship wey we gather dey same room dey connect but na when i wan go out go ease myself for the dream i sharperly wake up because that one na trap ‍️	negative
4410	pcm_train_04411	but who dey cook ‍ dis wicked stew nah ah go carry my plate take go beg for stew ohguy aroma wan cut my nose but i hope it taste well sha	positive
4885	pcm_train_04886	this man wen dey park motor street cuz no space compound don come out this morning and motor don change ownership and he dey comot the battery every night o the thieves come with battery n complete set of tools to move him motor lexus wen never reach better months	positive
4110	pcm_train_04111	e be like sey una know this guy make una gist us the twitter bird dey hungry	positive
1064	pcm_train_01065	my brother you no go allow me enjoy this abuse wey dem dey abuse me again	negative
1870	pcm_train_01871	na only weeks wey i don get this license and this one already wants me to help her sign a document claiming shes got arthritis and ulcer so she can manipulate her nysc whatever oluwa this isnt what i trained for	negative
3028	pcm_train_03029	lmao this brt don climb bump sotey breast don commot for bra	negative
1125	pcm_train_01126	because the over age striker wake up turn striker as na so so magic una dey hope for abi deal with your zone first as if no be the lagos you dey come hustle	negative
3402	pcm_train_03403	this todays eviction show was very crazyyy why my guy brighto go commot jus like dat una no try at all	positive
4441	pcm_train_04442	na tomorrow light we dey enjoy like this ooo nepa should take our light my phone don full o	positive
1625	pcm_train_01626	goddy those peeps they make me para na only dem we never finish sadau own hisbah dey there jumping on saudi arabia king again cos of handshake	negative
1815	pcm_train_01816	lol dem too dey form and las las nah dem dey marry	negative
3523	pcm_train_03524	omo one lag shuttle bus scratch my car today see how baba been humble even one old baba wey be passenger gats come down help am dey wash off the paint cause omo the igbese wey for don dey load	positive
4166	pcm_train_04167	baby its not like dat na you know i love you tori tòrun	positive
1906	pcm_train_01907	i also noticed that they were getting married to men the evil men and you know the part wey burst my brain dem no dey invite the ones wey dem dey always call my love my boo bestie dem no dey invite the ones wey dem tell say make dem leave their men	negative
3605	pcm_train_03606	congratulations bro wey picture wey you and senior man snap i wan update my wallpaper abeg	positive
2473	pcm_train_02474	shey the moni wey nnpc give dem never do abi as if say na me get d virus	negative
1697	pcm_train_01698	too dey hear gossip how sure una dey say the snitch dey talk true	negative
4116	pcm_train_04117	e choke wow this awesome️	positive
4626	pcm_train_04627	nobody me god talk of detty december sweet stories of i never experredit i never ask e shock me im open to more mehn	positive
2752	pcm_train_02753	im having the same issue pos transactions and atm withdrawals arent working and said i should update my app wetin concern app and card this is the last time ill use the bank abeg i no like wahala	negative
3191	pcm_train_03192	how far we havent seen any post from you tonight hope all is well or do you need someone to give you bucket so that you can fill it with we dey tell una say make una join better team una no go hear las las e don end in tears	negative
2645	pcm_train_02646	wetin again you fit dona u wan mix cement and water	negative
1172	pcm_train_01173	lol you sef don pass boundary dem say make you no touch anything but you disobeyed	negative
1091	pcm_train_01092	thinking of going for bbnaija but the tot of leaving my business for months unattended to ha i dont think i can do it abeg what if person no con win double wahala for deadie body	negative
4545	pcm_train_04546	nithank god i no sabi danceme sef na only today i hear dat kind song	positive
887	pcm_train_00888	f u t u r e i n y o u r e y e s is a project im super proud of and it simply reflects my heart felt passion towards what i love and im grateful to and rhymebamz for	negative
1505	pcm_train_01506	i go just wake up dey think of miracles looking for giveaway upandan no be better thing wahali i no even fit buy airtime call my mama na she go send airtime that ill use to call her again	negative
4139	pcm_train_04140	totori me times i just love to dey sew eeh happy sunday guys hit the like and rt button na i dey find client	positive
2900	pcm_train_02901	that new ip x e too sweet abeg if you never hear no go too far link dey here	negative
3219	pcm_train_03220	years old pikin done dey run call e papa name for house	negative
2269	pcm_train_02270	now now now icons don crash s website make una dey fear god sha calm down let me order my own first help me beg icons na ️and	negative
3577	pcm_train_03578	even if there is a next life ah no dey come againmake i just dey heaven dey sing even if na backup‍️‍️	positive
5095	pcm_train_05096	now i can sleep we go dey watch the remaining for youtube later to live streaming e go be	positive
4149	pcm_train_04150	you have been giving entrepreneurs students hospital bills what of me wey be doctor i like freebie too we sef na fans	positive
1441	pcm_train_01442	mavis don kee me osay ttt b like iroko tree wey dey move	negative
