	ID	tweet	label
1659	sw_train_01660	Kikapu Taifa Rwanda washinda mechi ya kirafiki dhidi ya Kenya	positive
889	sw_train_00890	Habari  kifurushi cha internet huwa kinaisha kulingana na matumizi yako Jitahidi kupunguza kiasi cha matumizi ya intaneti	neutral
1796	sw_train_01797	Piga kazi au upigwe kazi Ni wewe tuuu	positive
1397	sw_train_01398	Shukrani Musoma Shukrani Mhe Mkuu wa Mkoa Brother Adam Malima Tuseme nini tenaNyumbani kumenoga	positive
155	sw_train_00156	Moyo wa kujitolea umefifia mno Mwalimu J K Nyerere	negative
983	sw_train_00984	Track Track Karibu ujipatie Track kwa bei poa kabisa ya Kitanzania Njoo uvae upendeze kuwa na muonekano wa kipekee	neutral
1263	sw_train_01264	Asante sana watu wa Sirari jimbo la Tarime vijijini Huu ni Upendo usio na Mashaka kwa Mbunge wenu John Heche na Chadem	positive
1553	sw_train_01554	Mgeni mualikwa mkuu wa wilaya kisarawe kabla ya ukuu wa wilaya ametengeneza Fursa nyingi na Ajira h	positive
1586	sw_train_01587	Leo Oktoba 07 ni kumbukumbu ya siku ya Kuzaliwa kwa Rais Mstaafu wa Jamhuri ya Muungano wa Tanzania katika awamu ya nne M	positive
859	sw_train_00860	Cpwaa Mungu amlaze mahali panapostahili Jamaa alikuwa Anaimba Sana Nakumbuka Ile nyimbo Ya ACTION ft  Alb	neutral
1587	sw_train_01588	on air kukupa mkusanyiko wa stories zote ukiwa na	positive
1571	sw_train_01572	Baada ya kumaliza chuo nilibahatika kupata kazi mapema na niliajiriwa kwenye nafasi ya juu kwenye kampuni fulani https	positive
1019	sw_train_01020	KANUSHO Puuzieni Posti hii inayozunguka kwenye mitandao mbalimbali ya kijamii	neutral
1036	sw_train_01037	Chips Kavu Bei Gani Mhudumu  2000 Na kachumbari unauzaje Mhudumu  Bure Tu Basi naomba Kachumbari s	neutral
93	sw_train_00094	Nashangaa watu wanaumia na furaha za watu wenginehata ukisema nimeshibaaunaambiwa mseng wewe hujui sisi tuna njaa	negative
673	sw_train_00674	Emmanuel Glasius Kama tulivyo kufahamiasha kuwa unapata hadi 20000 hivyo inaweza kuwa chini yake bali haiwezi kuzidi 20000 Ahsante sana kwa kuendelea kuwasiliana nasi	neutral
800	sw_train_00801	Ushapata mwaliko ktk wiki hii ya customer service pale tbl Eti amp na	neutral
1439	sw_train_01440	Happy Birthday Mh Rais Mstaafu wa Awamu ya Nne Dkt kwa kutimiza miaka 71Mwenyezi Mungu Akujalie Umri Mrefu na Af	positive
1438	sw_train_01439	endelea kujifunza na kupata taarifa sahihi zaidi kuhusu gesi asilia na ugunduzi wake	positive
1518	sw_train_01519	Asante kwa kutembelea ukurasa wetu MrMe	positive
1546	sw_train_01547	imar10max habari yakokaribu katika ukurasa wetu huu tukuhudumie kuhusiana na mtandao wetu wa tigo	positive
3	sw_train_00004	Kuna video inasambaa mitandaoni jamaa amemfumania mkewe akiwa na jamaa mwingine huku akimlalamikia jamaa akimwambia kw	negative
319	sw_train_00320	Tafadhali fika ofisini ukiwa na mtu aliyesajili mara ya kwanza na vitambulisho vyake kwa msaada zaidiJ	neutral
476	sw_train_00477	Hii PayPal bhana nilipewa story wao ndo hawajalielewa soko la Tzsijui shida ni nini	neutral
1235	sw_train_01236	Kumekucha Na Makucha Yake  Vipi Tuwashe Mitambo Au Tukaushe	neutral
1786	sw_train_01787	Vunja ukimya rushwa ya ngono inadhalilisha na inaua	positive
149	sw_train_00150	RC Ole Sendeka atoa mwezi 1 baada ya kukasirishwa  Watakiona	negative
561	sw_train_00562	Habari tunaomba namba yako DM kwa msaada zaidiJ	neutral
272	sw_train_00273	Siku ya Uzinduzi wa Terminal 3 Mwalimu Nyerere International Airport	neutral
776	sw_train_00777	Today in Tarime Minister launched a campaign Mimi msichana najitambua Elimu ndio mpango mzima	neutral
1259	sw_train_01260	Unalilia wafanyakazi wa mexico au sio	neutral
1639	sw_train_01640	RAIS WA ZANZIBAR DK ALI MOHAMED SHEIN ATUNUKU NISHANI IKULU ZANZIBAR	positive
357	sw_train_00358	Kulikuwa na jamaa ambaye alikuwa ni fundi viatu Alikuwa sio muongeaji sana Muda mwingi alikuwa busy kushona viatu na ku	neutral
706	sw_train_00707	TRC kuanza rasmi kupima ulevi wafanyakazi	neutral
1450	sw_train_01451	Jana niliongea na Dk Bashiru alinipigia nafikiri alitaka kutest kwamba vipi salamu zake zimefika nimemwambia katika	positive
1478	sw_train_01479	Ni imani yetu kuwa sisi kama Benki siyo tu ni biashara au biashara ipatayo faida tu ni zaidi ya hayo Benki ya CRDB ni	positive
1794	sw_train_01795	Napenda nichukue Fursa kumshukuru Mungu na kukushukuru Brother kwa kuweza Kupata Nafasi ya Kupromote kitabu Uzinduzi Ulikuwa Mzuri wa Kitabu katika CHUO KIKUU CHA WAISLAM MOROGORO Naomba tuwasiliane kwa nam	positive
1278	sw_train_01279	Napenda kuishukuru Serikali ya Jamhuri ya Muungano wa kwa kuendelea kupokea na kuwahudumia kutok	positive
1137	sw_train_01138	utaratibu huu ni kwa upande wa ndoa tu ama adi uchumba Ulipata wasaa wa kumuuliza kweli hili swali	neutral
969	sw_train_00970	campaign inayofanyika inatetea	neutral
1155	sw_train_01156	Katika kuikaribisha wiki ya huduma kwa mteja tawi letu la Mwenge litafunguliwa kwa masaa ya ziada JUMAMOSI Tarehe 2Ok	neutral
408	sw_train_00409	Fedha za walipa kodi zinatumika kuchagiza vimbunga kusambaza ukame na ongezeko la joto kuyeyusha theluji na kubabua matumbawe kuangamiza dunia asema wiki hii akiwa ziarani Austria	neutral
332	sw_train_00333	Formula 1 Japan GP Kumzalisha Nyota Mwingine Wa Mbio Za Magari Dunia Soma zaidi	neutral
1475	sw_train_01476	Jamaa yetu wa suti leo pia anatusogezea mambo mazuri Mcheki hapa 0762617089	positive
1615	sw_train_01616	Siri kubwa ya taasisi yoyote kukua ni kufanya kazi vizuri Ukifanya vizuri watakuja wadau wengine kukufund Ili wazo lako liwe	positive
883	sw_train_00884	imenifikirisha sana Hivi utafanya nini ukigundua ex wako ana picha zako za utupu	neutral
1197	sw_train_01198	Muda wa kwenda mazoezini	neutral
290	sw_train_00291	Mtag jamaa yako ambaye unajua michongo ya kutumia Condoms sio yake mwambie litakupata jambo	neutral
535	sw_train_00536	OREST NGOWI Msanii wa Bongo Flava Ruby amefunguka kuhusu kufa	neutral
1204	sw_train_01205	Nilipoanza kushirikishwa kwenye vikao vya familia na michango	neutral
48	sw_train_00049	Unakuta wengine ndio kwanza wanapenda kukuona ukiwa tegemezi kwao	negative
1713	sw_train_01714	Hatuna fursa ya kuwachekea chekea Majambazi wakati unataka kutuwahi lazima tukuwahi  Mhe Kangi Lugola  Waziri wa Mambo ya Ndani ya Nchi	positive
1319	sw_train_01320	Habari Ahsante kwa kuwasiliana nasi Ndugu mteja ili kuendelea kutoa huduma bora zaidi tumepitia upya gharama zetu za M pesa na kufanya marekebisho	positive
1052	sw_train_01053	Rafiki ako wa karibu anaweza kusahau siku yako ya kuzaliwa lakini sio Mark zuckernerg	neutral
760	sw_train_00761	Kuna Li Bro Moja Tuko nalo huku Ununio Kwanza Lina Hela halafu Linaipenda Kinoma Familia yake Once in a Month Lazima w	neutral
1233	sw_train_01234	Au waliwapa mkono Chelsea	neutral
1512	sw_train_01513	Leo 13022019 ni Siku ya Radio Duniani Dunia Leo inaadhimisha siku ya Radio Redio ni Chombo kinachozungumza na Mtu na mamilioni ya watu duniani ambao wasingeliweza kupata habari	positive
202	sw_train_00203	i support youDKs wake up amp realise your potentialNjooni huku mfanye kazi na mjifunze Msisikize negativity kwe	neutral
607	sw_train_00608	Habari pole sana kwa changamoto Tunaomba namba yako DM kwa msaada zaidiKA	neutral
315	sw_train_00316	Ushauri Rudi tena kasikilize vizuri speach ya gwajima na utujibu vizuri kulingana na hii video ya joe Biden http	neutral
1214	sw_train_01215	Nitarudisha nikiokota blaza si unajua vyuma vimekaza na grisi pia bei juu pia	neutral
1034	sw_train_01035	fanya km umechanganykiwa hvkm una majini hvafu ukishakaa sawaujikague afu useme pesa zangu mmeniibia	neutral
1187	sw_train_01188	namba ya taarifa ndugu mteja	neutral
1753	sw_train_01754	Baraza Kuu la limepitisha rasmi muongo wa familia ya wakulima 20192028 Familia za wakulima huzalisha 80 ya vyakula duniani hilo likithibitisha umuhimu wao katika uwepo wa chakula duniani leo na kwa vizazi vijavyo	positive
163	sw_train_00164	Baadhi ya wakulima mkoani Rukwa wameamua kuacha kulima mazao ya chakula hususani mahindi kutokana na kutokupata tija katika kilimo hicho Wakulima hao walisema uamuzi huo unatokana na kukosa bei ya mazao hayo na hivyo kujikuta wakikabiliwa na ugumu wa maisha kwa kukosa fedha	negative
153	sw_train_00154	Utandawaz unasababisha watu wanakula modern na westernized diet ambavyo vinawe	negative
938	sw_train_00939	Benki ya yazindua kampeni ya Kwa wateja wake	neutral
27	sw_train_00028	Hakuna mtandao wa kijamii ambao ni salama kwa sasa Walipoanzisha facebook twitter nakadhalika ikiwemo mtandao wa L	negative
950	sw_train_00951	hakuna machinga mwenye shida ya kujengewa kibandashida ni kupewa maeneo rafiki ya kujenga vibanda vyaondo maana tulimshangaa kukopa hela ili ajenge vibanda	neutral
755	sw_train_00756	Mh Makamu wa Rais Wabunge wa Viti Maalumu Mkoa wa Pwani hatuko nyuma Tunatoa magodoro 20 na Tenki la Maji kama mchango	neutral
712	sw_train_00713	Zamani kila mtu alikuwa Mwalimu Tuwalee watoto wetu katika Tunu za Taifa Joseph Butiku	neutral
1298	sw_train_01299	Habari  kwa sasa mteja unapokea ujumbe mfupi sms unapofanya miamala kwenye akaunti yako Kama hupokei tunaomba utuandikie DM akaunti yako ya benki majina yako na namba ya simu uliyotumia wakati unafungua akaunti ili tuweze kukuuunganisha Karibu	positive
167	sw_train_00168	Standards zote zipo kisheria bahati mbaya Askari wanapozwa labda nadhani rungu liende kwa wenye shule kwa sababu ndi	negative
436	sw_train_00437	Lazima tu Utakuwa na pesa Nyingine pemben ya kubadilisha diet njeya hio1M Pesaya kubadilisha mboga	neutral
933	sw_train_00934	TanzaniaDaima Jumatatu Januari 20 2020	neutral
246	sw_train_00247	9wale ambao wamekosa namba kazi yao ni kufata mpira ukitoka 10yule mtaalam wa soka huwa hakoc namba ata cku moja Ukiikumbuka lazima utabasam	neutral
960	sw_train_00961	Uzuri wa chama kila karibu na uchaguzi kuna mtu anazidiwa na kuropoka njia wanazotumia kufanya tusiwe na uchaguzi huru na	neutral
1799	sw_train_01800	Wadau wanasema WanaSiasa Wana Nafasi kubwa ya Kuhamasisha Community ParticipationUshiriki wa Jamii ktk Kuchangia	positive
576	sw_train_00577	Sio mbayatutaishi naeana exposure Kikwete fulani mwenye kipara	neutral
434	sw_train_00435	Oyaaa pokea simu	neutral
586	sw_train_00587	Ongeza sauti tumekusikia Neno pana hili	neutral
1673	sw_train_01674	Habari yako Rama Samahani kwa hilo mwisho wa kushiriki ulikuwa ni leo Jumamosi tarehe 29022020 Tumeweza kupata washindi 30 usijali endelea kuwa nasi unayo nafasi ya kushinda katika zawadi nyingine kipindi kijacho PA	positive
865	sw_train_00866	Katika kuhakikisha tunakufikishia huduma zetu popote ulipo sasa tupo mtaani kwakouonapo gari yetu ya matangazo karibu uj	neutral
1098	sw_train_01099	tuko pamojatuendelee kuwa pamoja katika ukurasa wetu kwa habari zaidihm	neutral
144	sw_train_00145	Mkurugenzi Mtendaji wa Halmashauri ya wilaya ya Itilima Mkoani Simiyu Mwl Mariano Mwanyigu amefariki dunia ghafla usiku wa kuamkia leo Desemba 1 akiwa jijini Dodoma kwenye kikao	negative
1624	sw_train_01625	Wasifu wa Siti binti Saad ni kitabu ninachokipenda kuliko vyote hapo Kina fundisho kubwa	positive
785	sw_train_00786	na wanakukaribisha kwenye ya 1025 kuanzia sasa hadi SAA sita kamili	neutral
1361	sw_train_01362	Vijana wametakiwa kujitambua na kujenga utaratibu wa kupima na kulinda afya zao ili kuwa na taifa lenye nguvukazi ya vijana watakaokuza uchumi wa nchi hususan kutokana na kubainika changamoto ya maambukizi ya Virusi vya Ukimwi kwa kundi hilo	positive
1465	sw_train_01466	Klabu ya Aston Villa imetangaza kumsajili nyota wa soka Mbwana kwa mkataba wa miaka minne na nusu kuto	positive
1039	sw_train_01040	Mkuu wa Mkoa wa Simiyu Mhe Anthony Mtaka wa pili kushoto jana akimsikiliza Kaimu Mkurugenzi Mkuu wa Mamlaka ya Viw	neutral
1793	sw_train_01794	NI MARUFUKU WANANCHI KULIPIA NGUZO WAZIRI KALEMANI	positive
1338	sw_train_01339	Huu ni ukomavu Serikali itaendelea kusimamia umakini katika tasnia ya habari	positive
1726	sw_train_01727	Karibu Ni fahari kwetu kukuhudumia VN	positive
1792	sw_train_01793	Naibu Waziri wa Mambo ya Nje na Ushirikiano wa Afrika Mashariki Dkt Damas Ndumbaro na Katibu Mkuu Wizara ya Mambo ya Nje na Ushirikiano wa Afrika Mashariki Dkt Faraji Kasidi Mnyepe wamekutana na kufanya mazungumzo na Kaimu Balozi wa Marekani Bi Inmi Patterson	positive
1126	sw_train_01127	Habari Tafadhali tuandikie changamoto unayoipata kwa msaadaGift	neutral
610	sw_train_00611	Ndoto sio ile unayoiota ukiwa umelalabali ni ile inayokufanya usilale Fursa 2016	neutral
1136	sw_train_01137	Thamani huwa na Uthamani Pale Tu Thamani Yake Inapothaminika	neutral
913	sw_train_00914	Niite Mr  mstue DJ kisifuri aguse ya kwa	neutral
1360	sw_train_01361	Mshambuliaji wa Klabu ya Azam Donald Ngoma ametia saini mkataba mpya wa mwaka mmoja na Klabu hiyo utakaomweka klabuni hapo hadi mwaka 2020 baada ya Benchi la Ufundi chini	positive
238	sw_train_00239	Anakujibu yuko safe na hayupo safe ili umwage ndani apate mimba hapo unamlaumu mwanaume	neutral
1620	sw_train_01621	Mh DC kesho kwenye Burudani kitu cha Kamba kitakuwepo Mdundo wa Asili mchumbio wa aridhini muhimu sana kuwepo pi	positive
812	sw_train_00813	siku hizi ufunguo wa maisha sio elimu tena ni connection na Undugulazition	neutral
134	sw_train_00135	Biashara ni kitu kizuri kufanya lakini hakuna Biashara isiyolipa kama ya kuchunguza simu ya mpenzi wako Profit ni Stress na depression	negative
1504	sw_train_01505	Habari Goodluck Pole sana kwa kuchelewa kupata tiketi yako tafadhali tutumie DM namba yako ya simu tuweze kuangalia kwa upande wetu MT	positive
613	sw_train_00614	Fangasi na bakteria wanapostawi miguuni husababisha miguu kutoa harufu Ukiloweka miguu kwenye maji yenye	neutral
962	sw_train_00963	Blog yetu ya kwa siku inatembelewa na watu wengi zaidi Kama utapenda tangazo lako Banner lionekan	neutral
1308	sw_train_01309	Habari tunaomba namba yako DM kwa msaada zaidiKA	positive
1391	sw_train_01392	Kocha wa Wolves Nuno Espirito Santo amethibitisha kuwa Wawili hao wako Fiti kuelekea Mchezo wao wa Leo dhidi ya Leiceste	positive
1566	sw_train_01567	Kuosha mikono vizuri kwa sabuni au vitakasa na maji safi yanayotiririka takribani sekunde 2030 Ni Njia yenye ufanisi wa kupambana na Uviko 19 Tujenge zoezi la Kunawa mikono yetu mara kwa mara	positive
1183	sw_train_01184	Kigwangala hapa ametuonesha mambo mawili Amethibitisha yeye ni mtu mwenyewe KIBURI pia ametuonesha kiwango chake cha UP	neutral
370	sw_train_00371	Msimamo wa Ligi Kuu ya Ujerumani Bundesliga	neutral
198	sw_train_00199	Ndugu uongozi si akili ya darasani ni karama Ndo sababu pamoja na akili zao bado wameshindwa	neutral
205	sw_train_00206	TOENI DAWA KULINGANA NA MIONGOZO YA SERIKALI via	neutral
1699	sw_train_01700	Hii kitu nzuri sana nilipata fursa ya kuhudhuria Aisee wameboresha sana hud	positive
1217	sw_train_01218	Washambuliaji kwa magoli ya kweli	neutral
896	sw_train_00897	Ewe mdau wa Sekta ya Sanaa na Utamaduniwahi kujisajili siku zimebaki chache kuelekea kufungwa kwa dirisha la usajili	neutral
1299	sw_train_01300	Mafunzo ni nyenzo muhimu katika kuleta ufanisi	positive
1554	sw_train_01555	Ahsante sana tunajivunia kuwa karibu na jamii	positive
1420	sw_train_01421	condom huzuia mimba zisizotarajiwa na haliyakuwa mnajamiana tuachane na hilo condom pia inakukinga na maambukizi ya magojwa hatarishi ya zinaa km syphilis gornorrhea virusi vya ukimwi etc	positive
1526	sw_train_01527	Ahsante kwa kuwasiliana nasisamahani ndugu mtejavipi kwa siku ya leohali imetengamaa au bado kuna tatizoLM	positive
979	sw_train_00980	Woke Twitter watasema una unnecessary insecurities wanavyopendaga Kuhalalisha mambo ya kipuzi	neutral
185	sw_train_00186	Nimetokea kwenye familia maskini sana na kibaya zaidi ilidharaulika sana tena kwa pande zote mbili yaani upande wa baba	negative
122	sw_train_00123	Unapotaka kushika mimbaachaau punguza kwa kiasi kikubwa matumizi ya pombe sigara au dawa za kulevya Uvutaji sigara hupung	negative
1350	sw_train_01351	Huyu kauli zake naziamini sana Hana maneno mengi  na kase	positive
855	sw_train_00856	Mwaisa Vs mtu mrefu Photographer by me	neutral
1807	sw_train_01808	Waziri Mwijage akizindua mashine ya kusaga nafaka iliyotengenezwa kijijini	positive
141	sw_train_00142	Ofisa Usalama wa Shirika la Posta ahusishwa na Usafirishaji wa Madawa ya Kulevya	negative
499	sw_train_00500	pole kwa usumbufu pesa yako imeshafanyiwa kazi jumatatu pesa itarejeshwa kwenye akaunti yakoJJ	neutral
1762	sw_train_01763	Pole sana tatizo lako tumeliwasilisha idara husika pesa itarudi kwenye akaunti yako ndani ya masaa 72 ya kazi endapo tutaikuta mteja hajaitoa ahsante kwa kuchagua VodacomFB	positive
309	sw_train_00310	bendera ikipepea inapokea maneno mujarabu	neutral
201	sw_train_00202	Pole sana kwa usumbufu uliojitokezatunaomba utufahamisha tatizo lako tukuhudumiechangamoto uliyotueleza ya call centre tunaifanyia kazi	neutral
200	sw_train_00201	Katibu Mkuu Kiongozi Balozi John Kijazi akisoma majina ya viongozi mbalimbali walioteuliwa na Rais Dkt Magufuli Ikulu Jijini DSM Leo Jumapili Januari 272019 Part 02	neutral
1664	sw_train_01665	Thamani ya mauzo ya Hisa yafikia Bil 204	positive
642	sw_train_00643	Uhuru Uhuru Uhuru	neutral
544	sw_train_00545	Mtu anae tafuta mafanikio au aliefanikiwa HulalaSleep less kidogo ndio moja ya uwekezaji mzuri zaidi unaweza kufanya ili maisha yako yawe na tija na yenye thawabu	neutral
1696	sw_train_01697	Karibu ni fahari kwetu kukuhudumiank	positive
374	sw_train_00375	Fumbo lingine ni mafanikio ujui utafakiwa ln But unakomaa unasemaIpo cku na mm ntatoboaln ss	neutral
942	sw_train_00943	Washambuliaji leo ni  XoliM Black	neutral
1685	sw_train_01686	Kukosa chanjo kunakuweka kwenye Hatari kubwa ya kupata uviko 19 usisikilize maneno ya watu Maamuzi ni yako sasa mwenye	positive
1261	sw_train_01262	Je unamfahamu kijana yeyote ambaye ana tatizo la afya ya akili	neutral
449	sw_train_00450	Tarehe 2528 katika Maonyesho ya Kutakuwa na Mijadala Mbalimbali Itakayowakutanisha Azaki Pamoja Na Wadau	neutral
1790	sw_train_01791	KAZI YA BANDARI SIO KUHIFADHI MIZIGO ASEMA MCHALAGANYA Mkurugenzi Msaidizi wa Bandari ya Dar es Salaam Ahmed Mchalaganya amesema miongoni mwa majukumu ya bandari kuhifadhi mizigo si sehemu ya majukumu	positive
832	sw_train_00833	Ushahidi unaonyesha kumsomesha msichana kunapunguza kiwango cha ndoa za utotoni ukatili wa kijinsia na kuboresha ukuaj	neutral
1134	sw_train_01135	Umeshajaza hii Survey Tunakusanya taarifa za ujuzi na maarifa ya kidijitali kwenye nguvu kazi Tafadhali shiriki	neutral
1447	sw_train_01448	Usikose kutazana droo ya mechi za mtoano za Mashindano ya CAF Confideration Cup DStv inakuletea LIVE kuona droo hizi hapo kesho saa 2 usiku kupitia SS9 kifurushi cha Bomba sh 19000 tu Lipia mapema kifurushi chako kujiunga na DStv piga 0659070707	positive
1634	sw_train_01635	Ushiriki wa wanawake ktk uongozi ni mdogo Kama Asasi na tumekua tukiangalia sababu ktk jamii kujua kwa nini	positive
856	sw_train_00857	Ukitaka mwizi asikuibie mpe NAFASI ya kua mtunzaji wa pesa zakoHawa ccm wana kasi ya ajabunadhan n	neutral
864	sw_train_00865	Wanasema mtu anaeongea na simu unaweza ukampa kitu chochote na akapokea kwa mkono wake ba asijue umempa kwa ajili gn kama unabisha jaribu	neutral
830	sw_train_00831	Karibu sana kwenye mkururo wa	neutral
524	sw_train_00525	Na wakristo wengi wanao zaidi ya mmoja sema hawana nguvu ya kuhalalisha Watu wanakompromaizi amani ya mioyo yao kwa kigezo	neutral
1142	sw_train_01143	Tatizo lako ni lipi weka na taarifa kamili tafadhali	neutral
432	sw_train_00433	Mwenendo wa wastani wa pato la taifa kwa mtu mmoja mmoja GDP per capita kwa mikoa 10 bora  kuanzia mwaka 2004	neutral
7	sw_train_00008	Klabu ya imemfukuza kocha wake sababu ikiwa ni kutokana na muendelezo wa matokeo mabovu ya klabu hiyo	negative
1752	sw_train_01753	Kuna kijana wetu amekaa kwenye uchumba siku nyingi kam safari ya wana wa Israel hatujui atafika	positive
588	sw_train_00589	Oktoba 29 1959 alizaliwa Rais wa Jamhuri ya muungano wa Tanzania Dkt  tunamtakia heri na baraka katika siku yake hii muhimu ya kutimiza umri wa miaka 59	neutral
1240	sw_train_01241	Mlezi wetu Fatema Dewji  amemkaribisha rasmi Monalisa  kama msemaji wa simba queens tunaima	neutral
1406	sw_train_01407	FURAHA INAKUJA PALE UNAPOACHA KULALAMIKA KUHUSU MATATIZO ULIYONAYO NA KUMSHUKURU ALLAH KWA MATATIZO USIYOKUWA NAYO MWISHO TUMSHUKURU MUNGU KWA KILA JAMBO	positive
14	sw_train_00015	Mama mzazi wa mwandishi wa Habari za uchunguzi anayeshikiliwa na Dola Erick Kabendera Verdiana Mjwahuzi amefariki dunia Desemba 312019 Taarifa za kufariki kwake zimepatikana alfajiri ya leo Januari Mosi	negative
433	sw_train_00434	Matendo ya wakati husika ni kielelezo cha wakati ujao	neutral
33	sw_train_00034	Ni Mwaka Mmoja sasa tangu Jasiri Muongoza Njia Ruge Mutahaba atangulie ni kama Juzi tu Endelea kupumzika mahali pema peponi	negative
95	sw_train_00096	5Ukichaguliwa mwishon ujue uwezo wako ni mdogo kuliko wote 6Mwenye mpira akikaclika mpira umeisha 7Inaruhusiwa kubadili golikipa kama ikitokea penat na baada ya apo ataendelea kudaka yule yule 8Mechi itaisha pale giza linapoingia	negative
534	sw_train_00535	Zifuatazo ni kurasa rasmi za kwa ajili ya kupata taarifa mbalimbali za hali ya hewa F Tanzania Meteorolo	neutral
1804	sw_train_01805	HakiElimu yasikitishwa na bajeti ya elimu kushuka badala ya kupanda	positive
321	sw_train_00322	Kuna uchechemua moyo wa mchambuzi hali inayomfanya aendelee kuvutika moja kwa moja inclined directly kwenye kuzifanyia kazi kuchunguza yaliyobainishwa ndani yake na kupata mazingatio yake	neutral
849	sw_train_00850	Shirika la Afya Duniani limesema kuwa Uvutaji wa Sigara unabaki kuwa chanzo kikuu cha Vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya Sigara duniani tangu kuanza kwa karne ya 21	neutral
1710	sw_train_01711	Ahsante kwa taarifa tutaziwasilisha idara husikank	positive
69	sw_train_00070	Je Wajua Imekua ni kawaida kwa watu kufanya mapenzi kinyume na maumbile Kisheria ni kosa la jinai na adhabu yake ni k	negative
1121	sw_train_01122	Kama ni bahari ukaoge Kama ni shari kaloge	neutral
774	sw_train_00775	pole sana ndugu mteja huko leo kuna maboresho ya miundombinu pole sana inaonekana Tangazo halikufika kwa wakati	neutral
1750	sw_train_01751	Upendo wa wanafunzi wa shule ya sekondari Chole kijiji cha Chole kwa DC wao aka Dada Hawakutaka niondoke nimewaahidi kurudi	positive
940	sw_train_00941	HabariAhsante kwa kuwasiliana nasi Pole kwa changamoto unayoipata kutokana huduma za intanetitunapenda kufahamu kama bado unapata changamoto hiyo na kama bado tutumie kwenye DM namba yako kwa msaada zaidiAhsante EA	neutral
445	sw_train_00446	Kwenye leo Dodoma wana Azaki wakiwa katika matembezi kuelekea ukumbi wa Jakaya Kikwete kwenye shughuli nz	neutral
1666	sw_train_01667	Kitendo cha kunawa mikono na sabuni baada ya kutoka chooni unapunguza magonjwa ya kuhara na matumbo kwa asilimia 65 M	positive
1731	sw_train_01732	HAPPY BI HDAY KWANGU MIMI NA KWA  MUNGU ATUSAIDIE TUISHI MIAKA KAMA YOTE H	positive
722	sw_train_00723	Zlatan na Rooney watawaongoza mastaa wa Marekani kuifunga Atletico Madrid leo Filimbi ya mwisho ikilia tu na mkwanja umekufikia Cheza sasa	neutral
405	sw_train_00406	Askofu wa Jimbo Katoliki la Tanga Mhashamu Anthony Banzi akiwasha mishumaa 25 ikiwa ni sherehe yake ya Jubilee ya miaka 25 ya	neutral
511	sw_train_00512	Tafadhali tujulishe tatizo lako kwa msaada zaidiJB	neutral
1412	sw_train_01413	Mkuu wa wilaya akisalimiana na wasanii mbalimbali waliojumuika katika Ziara ya Makamu wa Rais	positive
1561	sw_train_01562	Kesho InshaAllah baada ya sala ya Eid nitakuwa nyumbani Tandale nikitoa Mkono wa Eid kwa ndugu zangu WaislamZoezi hi	positive
213	sw_train_00214	Hawajakujazia DM kweli Asiyekuwa na mpunguze	neutral
693	sw_train_00694	Orodha ya washindi wa kilomita 21 Wanaume 1 Joseph Panga Tanzania 2 Josephat Joshua Tanzania 3	neutral
765	sw_train_00766	Ushindi wa 20 dhidi ya Sheffield United imekamilisha safari ya kutopoteza mchezo wa ligi kwa mwaka mzima Mar	neutral
130	sw_train_00131	Mungu anaweka fursa nzuri katika maisha yako  Punguza Tamaa ya kutaka Kwa pupa Wakati wako Upo na Utafika tu	negative
1623	sw_train_01624	Hello Rommy karibu	positive
221	sw_train_00222	Kwa nini tusipande mazao ya malisho kwa ajili ya mifugo badala ya kutegemea uoto wa asili tu Tuambie mahi	neutral
303	sw_train_00304	Nakumbuka mama alisema muwatafutie wamachinga utaratibu mzuri kama alichokifanya Msando moro na sio muwavunjie vibanda vyaohalafu warudishieni hela zao za vitambulishomaana kazi ya kitambulisho ilikuwa wasiguswe	neutral
1089	sw_train_01090	Hivi huku kuzingua kwa mitandao sipati picha siku mambo yanaingiliana inachota Gallery nzima inaanza kujipost kwenye platfo	neutral
1529	sw_train_01530	wanakwambia hiviii Usipitwe na muda wa kula bata la uhakika unapotumia au na kuji	positive
1358	sw_train_01359	Tunaendelea kukupa uhuru wa kuongea PIGA 14915 Kupata uhuru wa kuchagua bando unalohitaji toka Zantel	positive
1245	sw_train_01246	Kuna mtu namdai ananisumbua kunilipa	neutral
292	sw_train_00293	ZINGATIA HAYA WAKATI WA UJAUZITO BAADA YA KUTAPIKA 1Mara baada ya kutapika sukutua kinywa chako kwa maji safi ili	neutral
1236	sw_train_01237	Bashiru aonya wanaolumbana CCM	neutral
1607	sw_train_01608	Tupo katika hatua nzuri za kuboresha mtandao siku si nyingi huduma itaimarika	positive
409	sw_train_00410	12 Kama mechi iliyohailishwa haitachezwa kufikia masaa sabini na mawili 72 au hakuna taarifa ambayo tunaipata kuhusiana na mechi hii baada ya kuhailishwa basi bashiri zitabatilishwa	neutral
461	sw_train_00462	Leo saa 8 mchana Live On Live 1077 Upendo fm Radio Dsalaam Tutakuwa na Tukizungumzia UMUHIMU WA KIJANA	neutral
1356	sw_train_01357	Barakoa hainikingi mimi pekee bali huikinga familia marafiki na jamii inayonizunguka  Abby Hata kama umechanja	positive
442	sw_train_00443	hii ni changamoto Tusikate tamaa kulitolea ufafanuzi Na tuhimize wanawake kugombea pia nafasi za wote	neutral
