	ID	tweet	label
270	ma_train_00271	raw3a ana mn lbarh o ana kantfarj fi lvedio wwawww yarit ighanihom fi lpraim	positive
1150	ma_train_01151	دة قمه الفساد يلا روح على الفندق فى الرياض عند عمك محمد بن سلمان'	negative
4712	ma_train_04713	sift lik ds photo mabayninch o koi	neutral
1046	ma_train_01047	kon ghir khlitou dortmund douz ntouma specialiste ghir f les remontada hh	neutral
5492	ma_train_05493	الكَيرا فأوكرانيا. 1222 جثة تلقات فـ”كييف”.. ومسؤولة أوكرانية: بدينا لونكيط فـ5600 حالة من جرائم حرب دارها الجيش الروسي,	neutral
2962	ma_train_02963	قانون الوظيفة الصحية.. ها الامتيازات الجديدة للأطر الصحية وتفاصيل الاجتماع بين الوزير والنقابات,	neutral
3231	ma_train_03232	awili 3la mlahin ra kissawtouuuu ra 178 ta3 far9 o kitzad 3andhom ohna wa9fin	negative
142	ma_train_00143	عموته أحسن مدرب مغربي'	positive
940	ma_train_00941	a narii 3la shetana wakha 3lik	negative
3397	ma_train_03398	goulli ana wld l97ba bla matgolli mok 97ba kat7ewwa m3a zwaml	neutral
1137	ma_train_01138	: بالنسبة لي فاش كنا حنا ولاد باب ايلان فمراكش تامشيو نلعبو الكورة فتيران الصابرة فحي حدانا سميتو الفخارة و بما ان…	neutral
5213	ma_train_05214	hani alhbiba jit kan 3ndi darf omakhlanich ndkhal min lbareh merci 7itach sawalti	positive
1177	ma_train_01178	whed siyed mn 3aila kiji lcasa kihet voiture dyalo makihezhaach kigolina kiadiro tsogo fiha hhh	neutral
4610	ma_train_04611	wahd no9ta mohima bzaf f demi final ra wlad blado li sawbo l3alam dial mghrib 3tawh liha thzo o fr7at bih matkonoch nkarin lkhir	positive
5539	ma_train_05540	تقرير: الهدف من زيارة بلينكن للرباط والجزائر هو تهدئة الأمور وإعادة فتح خط أنابيب “ميدگاز”,	neutral
473	ma_train_00474	chkon hnaaa li ba9i fay9 nykamal m3ana	neutral
540	ma_train_00541	hhh ana saraha dahkouni ma9dartch nasbar man kalakh dyalhoum safi hadi akhir mara najbdhoum	neutral
4430	ma_train_04431	اللهم آمين.. ربنا يكرمك ويرضي عنك'	positive
5435	ma_train_05436	سعد المجرد مغنيييي المفضل😍😍😍 انشاااللله ع طول بضل فرحااان ومبسوووط😘 والكليب والاغنية طلعوا حلويييين بجننووووووا😍'	positive
5168	ma_train_05169	قضية الدعارة هاي كلاس ففاس.. المحكمة دخلات الضوصي للمداولة باش تحكم,	neutral
4406	ma_train_04407	hanan hanono dyali raki mnawra fstar academy lah ikhalik dima mnawra alarzala dyali salmi liya 3la rafa oihab	positive
4848	ma_train_04849	رئيس جامعة مولاي اسماعيل: حماية الحق فالحياة الخاصة الرقمية ولى اليوم حق أصيل من حقوق الإنسان,	neutral
442	ma_train_00443	منورين الشباب'	positive
2735	ma_train_02736	يﻻ ما تحاسبوش المسؤواين علي هاد الكارتة راه ما كاينة ﻻ دولة وﻻ حكومة ما نبقاوش نكدبو علي راسنا '	negative
1978	ma_train_01979	ana mamali waaaaaalo chefthom hajmiiin 3lina ftag kandaf3 3la rassi	negative
3754	ma_train_03755	احسنت شكرا لك ولحضنك الدافئ وكلماتك الملونة دائما لأي لحظة رمادية'	positive
3260	ma_train_03261	الميثاق الجديد للاستثمار.. أخنوش للوزراء المعنيين: سرعو الخدمة,	neutral
4452	ma_train_04453	ماشاءالله صوتك جميل وغنية اجمل بس ناقصك يانجوئ فرقة رقص وغنوة حماسية عشان تكوني الأفضل المخرج ولبسك حلووو'	positive
813	ma_train_00814	مال هد صفحة وا لات كتهضر غير على مواضيع فاحشة سيرو الله يخض فيكم لحق حمير'	negative
2866	ma_train_02867	آش خلاو لهادوك اللي هربو من المدرسة بكري أو اللي ما قراش في حياتو ؟؟'	negative
4444	ma_train_04445	f lakher anl9aw ghi 10 dyal nass li nkhatro 😭	neutral
4472	ma_train_04473	برافو عموتة احسن مدرب'	positive
4833	ma_train_04834	اليهود اتهموا الله أنه تصارع وهبط الى الارض في البريه مع يعقوب عليه السلام في دور مصارعه كان الله محمد علي كلاي'	negative
5154	ma_train_05155	"سؤال غبي و جواب ذكي .. والله الا كل نهار العرب يثبتون و بقوة انهم اتفقوا الا يتفقوا و انهم يعادون بعضه و هذا كان مدخلا ممهدا لليهود لتكملة """"""""""""""""الباهية """"""""""""""""'"	negative
268	ma_train_00269	walakin lamap kaykoun dima m3tlin	neutral
4178	ma_train_04179	marnich nchouf hadaya ktira lsahou wen rahe fanzha rah hdaya éhab w haydi w hana akter	neutral
5117	ma_train_05118	raphaël et hanan mabrok ala diyo akbar nisbat mochahada o ghazi amir et hesin jasmi ajbtoh	positive
1096	ma_train_01097	هههه بنكيران قتل الشعب غير بالزيادة والكدوب 😕	negative
3149	ma_train_03150	الشوارع كتقتل. 9 ماتو و1989 تجرحو السيمانا اللي فاتت فكسايد,	neutral
3612	ma_train_03613	mn hadchi kamel comment fait madame benki to handle dakchi li 3ndou kbir 3la lkhrin	neutral
409	ma_train_00410	المغربي عنصري اتجاه بني جلدته من شلح و عزي و عروبي، مابالك عن سلوكه اتجاه الافارقة الذين لهم ثقافة و دين مختلف.'	negative
4695	ma_train_04696	la safi nti ghir fetri li b9alek f ramdan xd	neutral
283	ma_train_00284	خاص. تفاصيل جديدة لـ”ضربة معلم” فقطاع الصحة: البوليس جبدو ملفات المخلوضين فالمال العام بوزارة الصحة بعد شكاية حطها ايت الطالب فـ2019 ومصدر لـ”كود”: الوزير عجباتو الخدمة لي دارت الفرقة الوطنية,	neutral
4235	ma_train_04236	البكاء لا يجدي نفعا بل لابد ولابد من التغيير لتطوير المملكة بالسياسيية والمناضلين	positive
4972	ma_train_04973	عشرات الأطنان من المحروقات نوضو استنفار أمني فالمحمدية.. ها كيفاش طاح ريزو كيشفر ويبيع فالنوار,	neutral
3661	ma_train_03662	لأنك راجل و ابن راجل و ابن أصول ❤️'	positive
5038	ma_train_05039	.أكرم للقناة إقفال أبوابها ﻷن معظم الناس يشاهدون قنوات أجنبية '	negative
3901	ma_train_03902	allah ywaf2ek w ykoun ma3ak bkel chi 🙏🏼 good luck my love love u 🙏🏼	positive
2315	ma_train_02316	واصلي اختي نحن في انتظار فيديو اخر :)﻿'	positive
2324	ma_train_02325	installa liha noyau os jdid khalla ghir linterface utilisateur	neutral
335	ma_train_00336	ntoumma dimane l a9wa ou ghadine tb9aw ntoumal a9wa	positive
1446	ma_train_01447	موفقة اختي عفاف في مسيرتك ومزيدا من التألق والنجاح اتابعك منذ مدة عبر الانستغرام ما شاء الله عليك قلبا وقالبا﻿'	positive
206	ma_train_00207	7ta ntl3 l tanger w njibalk	neutral
280	ma_train_00281	salam kidayrin alhbab lyouma sehd oul3jaj f agadir bnisba lohkm 3la aljamila jihan howa anaha dir zif oumtaakd 100 ghayji m3aha	positive
3188	ma_train_03189	ana guelt liha gha 9obla galt lia sber nsali wa7ed l7el9a mn tema o ana f blasti kandepagne bwa7ed recard	neutral
1514	ma_train_01515	لقد أخطأ وزراء حزب العدالة والتنمية في تآمرهم على بنكيران وسيفقدون كلهم دون إستتناء مناصبهم التي أوصلهم اليها هذا الزعيم الحقيقي ولن تتاح لأي منهم الفرصة لإسترجاع هذه المناصب. التاريخ يثبت لنا انه لا يمكن لأي أن يصبح زعيما.'	positive
4926	ma_train_04927	hhhhh o ana tanya oba9ii bazaff jomhorr salomm kbirr siro nakarin lkhair	negative
2158	ma_train_02159	عيب يابنادم تظلم الناس وتدي حاجة ماشي ديالك ربي يجازيك تسرق '	negative
1697	ma_train_01698	3elach hetal daba 3ad hadi jaya te3tader 1 duo 9arab samo zit baghi yerbe7 men 3endna 2 kat7lem teji l chi mihrajan	neutral
3614	ma_train_03615	awdiii ana ghir dawni hhhh	neutral
3041	ma_train_03042	انت افتخر بابوك لي طالق واد ديال الفلوس من وزارة الخارجية بحال الى حتى واد من شباب المغرب ما يعرف يقول هاد جوج كلمات	negative
1860	ma_train_01861	غادية وكتزيد تحماض عندو.. قاضي التحقيق آمر بإحضار البرلماني الفايق من حبس “بوركايز” باش يحقق معاه فقضية اغتصاب بنيتة قاصرة,	neutral
254	ma_train_00255	asgass ambarki awltma koul 3am w nti b alff 5ir inchaallah ♥♡	positive
4580	ma_train_04581	رحم الله الفقيد واسكنه فسيح الجنان هو وباقي الشهداء والهم ذويهم الصبر والسلوان '	negative
5283	ma_train_05284	الحكومة: دعم القمح اللين كلفنا 3 مليار درهم ف 3 أشهر.. وغانزيدو ندعمو العربات,	neutral
3161	ma_train_03162	"الحقوق المهضومة"""""""""""""""" '"	negative
5170	ma_train_05171	الانتخابات الرئاسية ففرنسا.. ملف الكَاز الروسي لاعب فصالح ماكرون ومغرق لوبان,	neutral
1928	ma_train_01929	وكنفتخر ان هناك رئيس حكومة اسمه عبد الاله بنكيران'	positive
5367	ma_train_05368	باراكا علينا من هذه القناة ديال البسالة '	negative
709	ma_train_00710	tsala lik lbouta w matkhsrch lik l brika 😭😭	neutral
1259	ma_train_01260	شفشاون المدينة الزرقاء التي لفتت أنظار العالم ببساطتها وجمالها الساحر'	positive
495	ma_train_00496	البكا من جديد.. البوليساريو: موقف إسبانيا بدعم مبادرة الحكم الذاتي المغربية صدمنا وأثر على علاقاتنا بمدريد,	neutral
1695	ma_train_01696	tjla lmhm wahd lkarita bhal minaj w safi	neutral
1152	ma_train_01153	مسؤول حكومي: غانديرو 130 ألف منصب شغل بتعويض الواردات بالمنتجات الوطنية,	neutral
5416	ma_train_05417	سفيان البحري: أحسن كوبل ملكي في العالم ❤️ الملك محمد السادس والأميرة للا سلمى اليوم السبت في باريس 💜	positive
1780	ma_train_01781	voilà cest la reine wkhlawha the five li jayy wa3er wa3er	positive
4993	ma_train_04994	lffannnana ibtissam tiiiskaat o lm3allem saad lmjarred finhom	neutral
703	ma_train_00704	koulchi skhef b had sehd wla ghir ana	neutral
5371	ma_train_05372	machftch l ath madrid bzaf had l3am	neutral
2705	ma_train_02706	نعم الشعب اعطى قلبه وثقته للبيجيدي لاكن البيجيدي عطاهم علاش ايقللبوا سرهم	negative
4604	ma_train_04605	bnadam msaba9 l3ib ba9i ma3rafna ach kayn lmohim nakhli ou sawti rahmab9a walo aji wach 3raft kayn bonus fmeditel 3and wahad	negative
3812	ma_train_03813	الكاتب المغربي المعطي قبال اللي عايش ففرنسا لـ”كَود”: المناظرة بين ماكرون ولوبان غادي تحسم مصير التصويت والمرشحين نزلو للتيران بكل ثقلهم وها اللي شاغل الفرنسيين دبا,	neutral
1898	ma_train_01899	الأمل يسطع من داك النور في تلك الأرض الإيبيرية'	positive
4578	ma_train_04579	تقرير رسمي: قيمة التجارة الخارجية ديالنا تزادت بـ11,5 فالمية – أرقام,	neutral
4097	ma_train_04098	: ياااااا جاااية لعطر بلار نداك يقطر ويروي لعراسي سواكي دافية تسيل, يبردها لمطر تحدك الجلسة حلات تفرح الخااااطر نجيك نزور ونتكى…	neutral
2535	ma_train_02536	الله يوفقك وحنا ديما فنتظار الجديد♡♡♡'	positive
3633	ma_train_03634	إقرأ التاريخ يا جاهل .وعندئدين قول او لا تقول'	negative
4342	ma_train_04343	كل الاحترام والتقدير'	positive
5205	ma_train_05206	ghir barkat raphael l anniversaire dyalo makhalaw ma9alo fiha daba 3ad jayin y9olo 3melna we 3melna	negative
4651	ma_train_04652	العملات الافتراضية دايرا القلق للدولة.. لاليرت جديدة من بنك المغرب والهيئة المغربية لسوق الرساميل ومكتب الصرف,	neutral
2013	ma_train_02014	لكل إنسان لهُ حلم في هذه الحياة إلا الفقير ف لينسى إنهُ على قيد الحياة من الأساس'	negative
4796	ma_train_04797	عندما تتركون بلداننا سوف نترك بلدانكم انتم من خربتم اوطاننا '	negative
1105	ma_train_01106	معطيات جديدة على اعتقالات عبثية لشباب فقهاوي فكازا. عدد من الشباب كيتصنتو ليهم.. وهاد الفيلم بالكاميرات دار غير فقهوة شارع انفا وقهاوي خراين تشدو فيهم ولكن بلا تصاور لا كاميرات,	neutral
5187	ma_train_05188	يجب تعميم البادرة و إعطائها شكل قانوني من الدولة	positive
1530	ma_train_01531	بعد استئناف حركة النقل الجوي.. أكثر من جوج مليون و228 ألف مسافر اللي استقبلاتهم بلادنا فهاد الفترة,	neutral
5359	ma_train_05360	والله انت رائع يا معتز الله يحميك انت من الاعلاميين الشرفاء الاقلاء الباقيين '	positive
1339	ma_train_01340	النايلي المدير الجهوي للفلاحة فجهة كازا سطات لـ”كَود”: الشتا اللي صبات مؤخرا كانت سبب فانتعاش الموسم الفلاحي والفلاحة فالمنطقة متفائلين,	neutral
600	ma_train_00601	إنشاء الله العدالة و التنميةوفي ولاية تانية	positive
2114	ma_train_02115	أحداث “دورة 7 فبراير” فجماعة فاس.. “البي جي دي” مشا للقضاء وحط شكاية بالعمدة البقالي وكيطالب ببطلان مداولات المجلس الجماعي,	neutral
1609	ma_train_01610	ila nsito nfakrokom walakin la7enach li ki horokom inchallah cl ou botola 20	negative
4931	ma_train_04932	شكرا للمختبر وللكلية على هده الندوة الهامة كانت هناك مداخلات هامة قدمت قيمة مضافة ونوعية '	positive
956	ma_train_00957	لاعب كبير يحتاج الخدمة على الجانب البنيوي'	positive
807	ma_train_00808	بارك الله في شيخنا الفاضل'	positive
3937	ma_train_03938	النقابات كتوجد لفاتح ماي.. “السي دي تي” خارجة للشارع للمطالبة بالزيادة فصاليرات الموظفين ديال القطاع الخاص والعام,	neutral
84	ma_train_00085	ن لا ترغب أن تلعب مع الأسود ! الأسبقية و المشاركة لمن له غيرة و قتالية على بلده و لمن شارك في الاقصاءيات و ليس لانتهازي اختار للعب لبلد آخر !!'	negative
3984	ma_train_03985	لجنة العدل والتشريع: ورش إصلاح منظومة العدالة خاصو يكمل بشكل كامل وتقرير رئاسة النيابة العامة خاصو يتحال فأقرب الآجال قبل متسالي 2022,	neutral
3693	ma_train_03694	aywa golini ta ana baghi nahrah lhistoire	neutral
4998	ma_train_04999	المغرب وصف حليفو الجديد ب”قوات الاحتلال” ودان “اقتحامها للمسجد الاقصى” وحتج على مكتب اسرائيل فالرباط,	neutral
3769	ma_train_03770	حين نستطيع أن نكتشف ونصنع وتكون لدينا إكتفاءا ذاتيا علميا وصناعيا وثقافيا وحربيا يمكن لنا المطالبة بالحقوق والخروج للتنديد. ما عدا ذلك كل شيء ضحك على الدقون '	negative
261	ma_train_00262	machi tbe3d niit hit houa li baghi liha lkhir tema mais dir lhodod safi	neutral
4822	ma_train_04823	80 of ppl here aint no sapiosexual wriwna kmamrkom wla qawido	neutral
3554	ma_train_03555	المحكمة الابتدائية ففاس ضربات قهوى معروفة فالمدينة بخطية وتعويض للمكتب المغربي لحقوق المؤلف,	neutral
46	ma_train_00047	اجمل وارجل واشيك شعب فى العالم شعب الشجعان بنت ارجل من العالم العربى كله'	positive
987	ma_train_00988	hhhhhhhhhhh rah men dak nhar sift liya chi 3 marrat kaysawal 3la site hhhhhhhhhh	neutral
972	ma_train_00973	mafiha bassnchej3o whdinkhrin lakn man9elboch 3la ibtissam bhal lidao chi whdin ojayin mn fo9 i9ololek fans ibtissam sa3dona	neutral
3313	ma_train_03314	haddad tani rje3 w ayl3eb derby w ghadi ijer chi 5 wla 6 w jta it9ad m3a l poto w izgelha w i3asebna 3la walao	negative
3348	ma_train_03349	hhhh nari bayna 3ziz 3lik atay ana labda kass ola bil asa7 kwiyiss sheer	positive
5109	ma_train_05110	ana ki nchouf souhila wihab	neutral
1270	ma_train_01271	اما كان العرب يستمعون لنغمات عبد الحليم وفريد الأطرش وأم كلتوم عرقين في النوم كانت اسراءيل تبني الأسلحة النووية '	negative
3286	ma_train_03287	أفضل لاعب في عبر التاريخ'	positive
825	ma_train_00826	hada gha inkonnu tlb livraison 😂	neutral
5512	ma_train_05513	hhh pc tfa liya ama raba9i massaliit o tssawer ktaar tleft ach nheet hhhh	neutral
4312	ma_train_04313	انظر الى طفل فلسطين فأتعلم الرجولة'	positive
898	ma_train_00899	شكرا لكم احبتي لحضوركم الذي أنار صفحتي'	positive
902	ma_train_00903	li mjwin rahom n3ssooooooo wla khdamin b9aw ghir zwafrya	negative
313	ma_train_00314	تبارك الله علينا و صافي'	positive
3050	ma_train_03051	hhhhhhhhhh a sidi rir siro mn jihty	neutral
347	ma_train_00348	البوليس فكازا طيحو رجل أعمال ناظوري نصب على مغاربة وأتراك فالملاين ديال الدراهم,	neutral
4022	ma_train_04023	عاجل.. انتخاب اسماء خولاني رئيسة للمجلس الجهوي للموثقين فجهة فاس: جابت 64 صوت وكسوس جاب 8 أصوات,	neutral
1529	ma_train_01530	chi kayfarah ikon ta3awan bin mghrib omasr mais ntmna tkon ghniya mghribya lol	positive
727	ma_train_00728	ana tasdamt mali shat had la photo oui f lebnon	negative
2988	ma_train_02989	الله ينتقم منهم .جبناء يخافون من الأطفال العزل '	negative
5093	ma_train_05094	سؤال بليد من إعلامي بايد وهذا ديدن بعض من إخوتنا في الجزائر (عقدة المغرب)'	negative
4559	ma_train_04560	"الله يعز السيد الوفا و السيد بنكيران ويحرم ليهم الواليدين و ينصرهم على أولاد الحرام""""""""""""""""'"	positive
4619	ma_train_04620	ana fans salma o zineb mais hobi libtissam fa9 lkoul o bidayti f tweeter kanet m3a ibtissam hit bghit nt9areb mnha ktaar	positive
4206	ma_train_04207	مكاين لا بنكيران لا غيرو كلشي بحال بحال #ممصوتينش😤	negative
2523	ma_train_02524	tay yemechiw yejibouhoum men deyour lhopital f limousine la loool	neutral
4017	ma_train_04018	soal li tarhat sahafiya howa li 3adi ahbiba	neutral
3873	ma_train_03874	بعد حملة مقاطعة التمور الجزائرية.. الحكومة: كَاع المنتجات الغذائية المستوردة كتدار ليها تحاليل خاصة واللي كاينة دبا فالسوق كلها مزيانة,	neutral
102	ma_train_00103	khes ykoun 3ndk dakchi dyal n7as bech tvalidi dif b 11 ou nta kan 3ndek 225 f controle	neutral
1781	ma_train_01782	souhahala bghinak talssi ghir m3a ali	neutral
4768	ma_train_04769	tbarklah 3la bnt bladi li dima mtl3a drapeau dyalna	positive
1854	ma_train_01855	موريتانيا.. تشكيل حكومة جديدة وتعيين وزير خارجية جديد فبلاصة اسماعيل ولد الشيخ أحمد,	neutral
1626	ma_train_01627	فالحقيقة من الأحسن تبقي رئيس الحكومة حيث إحساس لي عندي كيقول إلي مبقاش الحزب ديالكم فالرءاسة .. غادي توقع شي حاجة ! نتوما بعدا كتحسوا بالفقير حيث كبرتوو مع الفقراء   .. ..الله يوفقكم علي فعل الخير وتحياتي'	negative
1299	ma_train_01300	tana ghi 9otlik machnahach f lirae talfazi ama hadra li9al modi3 ma9ssad fiha waalo hadik asilat modi3in	neutral
169	ma_train_00170	الصوت الجميل'	positive
3414	ma_train_03415	pliz fans ihab matbqawch tjawbo li ka isb starac sala daba ikbro w insaw ihab khliwhom inbho hta i3yaw	neutral
5432	ma_train_05433	يفضح عرضهم اولاد الحرام اشي بقهر'	negative
5390	ma_train_05391	غير جالس و يبكي كيف المرا.. داخلنا عليكم بالله واش هذا عندو شخصية باش يترأس حكومة.. الله يلعنها حالة.. شوهتي راسك ا ًلولية	negative
2791	ma_train_02792	أول مرة غنشوف شي يوتوبوز مغربية بمحتوى مفيد و رائع فيه احترافية تبارك الله عليك عفاف 💙❤﻿ '	positive
2584	ma_train_02585	يتشدقوب بدولة الديمقراطية و الحرية و يمارسون كل اشكال العنف و القمع لاسكات الشعب	negative
968	ma_train_00969	أوقفوها واريحونا من برامجها والضرائب التي ندفعها لها ظلما وعدونا رغما عنا '	negative
1532	ma_train_01533	ديما بنكيران والله لن تنزعوا حبه من قلوبنا	positive
818	ma_train_00819	بنسليمان: ما كاينش شي مغربي ما كيبغيش والديه يستافدو من الحماية الاجتماعية والحكومة خرجات مراسيمها بالزربة,	neutral
5410	ma_train_05411	واش كاين ما احسن من المغرب ؟؟؟؟ هههههههههههههه'	positive
4596	ma_train_04597	ايها الوزير الاول أمسك وزرائك علينا فبين الفينة والأخرى تصدر منهم إشارات عنصرية غريبة جدا'	negative
3786	ma_train_03787	ghzal tbarklah lah yhfdo lik	positive
659	ma_train_00660	و سوف يبدأ المعلقون مرة اخرى في السب و الشتم و اعتبار التصوف و الصوفية خزعبلات	positive
5290	ma_train_05291	ya rebbi tsehel 3lina f had nhar al boustane	positive
3495	ma_train_03496	لقاء ممتع فيه كل شيء.صراحة'	positive
191	ma_train_00192	نهار قبل وصول وزير خارجية الصبليون للمغرب. افتتاح جوج قنصليات فالداخلة لدول امريكا الجنوبية وافريقية,	neutral
5195	ma_train_05196	ya 3mri chehal nbghik wnmot 3la 3inik n9t3 lbhor wnjik weli lya ihab ya ahla mn matal lmaghrebb w la9ab lik promess	positive
2525	ma_train_02526	la wach bghitini nkhl3 chabab	neutral
58	ma_train_00059	البكاء ليس سمت الرجال ..البكاء سلطة الضعفاء لكسب التعاطف ..انا لست ضد بنكيران وانما الرجل الصالح هو الذي يفعل ما يقول ولا يبكي الا عند النصر	negative
1823	ma_train_01824	المخزون الاحتياطي الطاقي فبلادنا..الوزيرة بنعلي: 3 مليار درهم لتعزيزو وغانديرو شراكات بين القطاع الخاص والعام,	neutral
5264	ma_train_05265	لانحتاج إلى من ينافق من جهة المغاربة نحن بتعاملنا بيننا سنكون بخير وخير من بعض الدول'	negative
463	ma_train_00464	ممتاز:لو لم يكن للبطاطس شأنا لما خلق لها مركزا دوليا في البيرو و هو (بنك البطاطس) '	positive
4579	ma_train_04580	اليهود قتله الأنبياء'	negative
3428	ma_train_03429	ادام الله عليك الفرح والسرور'	positive
4871	ma_train_04872	hta howa w l oum dyalo zado fih mafkroch f hanane o 3arfin bli kayb9a fiha l hal o homa ylh galo bli hanane f m9am khto saraha	neutral
1076	ma_train_01077	hh bayna si yasin 3ajbah soso osotha ana sotha ka ijini bhal asma lmnawar sot magharibi	positive
3752	ma_train_03753	fuck 800 dh tjib biha chi 300 dela7a f maghirb	negative
5566	ma_train_05567	katkoun ghi dayez men derb o kadhek m3a drari wesh nemchiw ljdida o kaydirouha bessah o kayrekbou o katemchiw gtgtgtgtgtgtgt	positive
3705	ma_train_03706	"راسلتكم عدة مرات دون جواب ، شكر مسبق على حسن اهتمامكم .رمضان كريم""""""""""""""""'"	positive
3002	ma_train_03003	ndakhlo lmaroc bnadm taysab bladna wt9oli nn mli 3malto 7amla 3la lahja ta3 algerie wd3amnakom madakhaltouch algerie	neutral
2847	ma_train_02848	كفاكم غباءً '	negative
4056	ma_train_04057	صوتوا على الدكتورة نبيلة منيب رمز الرسالة ... هي الوحيدة التي تتحدث عن المشاكل الحقيقية للشعب بكل جرأة و دون خوف من اي طرف.	positive
3506	ma_train_03507	3ammou hamza li kidir mosaba9at lbniwtat f dm hhhhhhhh	neutral
1172	ma_train_01173	مروع سكان المنطقة.. جوندارم “بن الطيب” فإقليم الدريوش طيحو بزناس ديال القرقوبي,	neutral
5279	ma_train_05280	mn nahiya faniya ntmenaw liha 3a lkhiiir lay sahel 3liha hiya oay maghribii	positive
4763	ma_train_04764	الله الله الله واكبر على الخيير بلادناا'	positive
1674	ma_train_01675	ما الحـــب إلا لـوطــني و ما الــوفاء إلا لملـــكــي'	positive
316	ma_train_00317	منظر رائع جداً.....'	positive
2769	ma_train_02770	دمتي يا بلادي حرة سالمة والفخر كل الفخر بهويتك وانجازاتك يا وطني'	positive
3361	ma_train_03362	ان الوطن غفور رحيم. خليوه اشارك مع ولاد بلادو.الى مادار والو عاد نتحاسبو معاه '	positive
1488	ma_train_01489	مناظر مخجلة..يكفي ان تسقط اولى قطرات الغيث الذي ينتظره الكل حتى تغرق شوارعنا وتشل الحركة كاشفة بؤس تجهيزاتنا وتردي حالة شوارعنا حتى في كبريات مدننا التي تجعلها بضع ملمترات تئن ولا تتنفس تحت الماء.'	negative
717	ma_train_00718	أول رئيس في تاريخ الحكومات المغربية الذي عندما يتكلم افهمه	positive
5210	ma_train_05211	akhti ana magolt walo en plus hadchi id li mjmomachi ay haja o prq kidiro tag btissam hit howa l wa7id li fih	neutral
0	ma_train_00001	hhhhhhhhhhhhhhhhhhhhhh ana ga3ma sma3tt ach kant kat9oll kanrakazz ghir m3a zineb oyassmin ochirine	neutral
1379	ma_train_01380	francais o dakchi nssito wa7d tu merite	neutral
2367	ma_train_02368	hhhhhhhh hit lahja wejdiya 9riba ljazaeriya dak chi 3lach ki9olo hna maghribiyat wejdiyat khanzawiyat	negative
1527	ma_train_01528	صوتي لي منيب	positive
4291	ma_train_04292	لي كيتفرج فلهنود كيتخيل كرو غايحامي 4 فدقة مني غيكون غادي مع مرتو ويوقفو عليه , كيعيشو أوهام , و أفكار ميمكنش التحقق في الواقع إطلاااااقا	negative
126	ma_train_00127	امتحان من عند الله سبحانه وتعالى لاختبار قدرتك على الصبر ان الله سبحانه وتعالى يجزي المؤمنين بما صبروا الله يقويك الله يقويك يارب'	positive
2194	ma_train_02195	هنيأ. أحببتك في الله'	positive
3760	ma_train_03761	كيفما كان بنكيران وحزبه فهما اصدق منك ومن التراكتور وكل المغاربة يعرفون هدا	negative
1545	ma_train_01546	o nti be3ti le7mek 3la khaliss	negative
2304	ma_train_02305	2ème au monde f sida b2i7sa2iyat mn maw9i3 mwtoo9 jonod d franca kano fach kaysaliw jmiii3 ljamajiim d jdoodek knao kaydozo ldyoor y7wiww jdaatkoom wmawatkoom 1000 dar da3a f l3asima morkhasa momtila 2iba7iya mn bladk li t2sat 1962 dat a7sen p or ns tar	negative
1911	ma_train_01912	ويل الشيطان مال هدو تسعرو. هدشي لي ناقصنا حنى يكفي حريرتنا. فين الامن'	negative
3106	ma_train_03107	ولا ولد الشعب النفاق عقنا بالقالب'	negative
1303	ma_train_01304	لا بد للمغرب من يسار و لابد لمنيب ان تكون لبؤة تزأر في انتخابات الدولة الدمقراطية  الوحيدة عربيا عاش الملك	positive
52	ma_train_00053	كتحمقني والله زويييونة تبركاالله عليك'	positive
2018	ma_train_02019	مجلس المنافسة غيحقق فارتفاع الأسعار.. اختار 13 مادة باش يعطي رأيو فالموضوع,	neutral
4330	ma_train_04331	: اسكاس اماينو سنة حلوة يا جميل	neutral
4435	ma_train_04436	انا بعشق الموسيقي بتعتو في منتهي الجمال، احلي تحيا من الشعب المصري لاخوانا المغاربة والف مبروك الكأس'	positive
4890	ma_train_04891	بالتوفيق'	positive
4562	ma_train_04563	les algs li dawroha 3li ana bnt bladkom lah yahdikom liyjib haja trohou m3ah 3ayb likom kamlou kiman haka maybka tawahed f tag	negative
3032	ma_train_03033	les supporters du zamalik 7taflou w nachttou w far7ou w mchaw yna3ssou w ntouma mazalin tatnb7ou 🤔	neutral
1327	ma_train_01328	الصين سدات شنگهاي بسباب كورونا. المركز المالي للصين و25 مليون مواطن تسد عليهم,	neutral
238	ma_train_00239	aw safi khali hada daba taf9o 3la hada li ktabti	neutral
3640	ma_train_03641	وهمسات الغابات وأنين الزوابع، وحفيف الأشجار وخرير الماء ،يجب على المسؤولين النهوض بالقطاع السياحي بإفران و بناء المنازل الجبلية و الأكواخ السياحية '	positive
2758	ma_train_02759	واااسيرو ليرزق مكم..لعذاب الدنيا قبل عذاب القبر'	negative
2849	ma_train_02850	جميلا جدا عروسة المغرب'	positive
1647	ma_train_01648	cest l imagine dial dak lkassoul li ta yebe9a yatlab le premier de la classe bach yewerih f l examen 😂😂😂	negative
460	ma_train_00461	salma momkin tkolna fin nkdro nshofok	neutral
3080	ma_train_03081	اللهم انصر الاسلام والمسلمين في كل مكان القدس عربيه وستبقى عربيه وعاصمه فلسطين يارب احميها'	positive
1017	ma_train_01018	منورة كيف العادة'	positive
5535	ma_train_05536	jamalaak ya lghali akho l ghaliii lt3 kanbghiiiwkoom bezaf lt3 lt3 lt3	positive
